strategy_id,strategy,source_proof_id,source_lean_name,source_strategy_number,source_file,formal_statement,comment
96,"Pointwise convergence of \(f_n(x)\) and \(f_n(a)\), together with uniqueness of limits, yields \(\lim(x)-\lim(a)=\int_a^x g(t)\,dt\) for every \(x\in[a,b]\).",atlas.real_analysis.432e8639d4c7,uniform_limit_derivative,4,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/InterchangeLimits.lean,"theorem uniform_limit_derivative {f : ℕ → ℝ → ℝ} {g : ℝ → ℝ} {f' : ℕ → ℝ → ℝ}
    {lim : ℝ → ℝ} {a b : ℝ} (hab : a < b)
    (hderiv : ∀ n, ∀ x ∈ Icc a b, HasDerivAt (f n) (f' n x) x)
    (hf'_cont : ∀ n, ContinuousOn (f' n) (Icc a b))
    (hf'_unif : TendstoUniformlyOn f' g atTop (Icc a b))
    (hfg : ∀ x ∈ Icc a b, Tendsto (fun n => f n x) atTop (nhds (lim x))) :
    (∀ x ∈ Icc a b, HasDerivWithinAt lim (g x) (Icc a b) x) ∧ ContinuousOn g (Icc a b)","*Interchange of limits and derivatives.** Let `f n : ℝ → ℝ` be a sequence of functions on
`[a, b]` such that each `f n` is differentiable on `[a, b]` with derivative `f' n` continuous on
`[a, b]`. If `f' n → g` uniformly on `[a, b]` and `f n x → lim x` pointwise on `[a, b]`, then the
limit function `lim` is differentiable on `[a, b]` with derivative `g`, and `g` is continuous on
`[a, b]`. In particular, this shows that the pointwise limit of a sequence of continuously
differentiable functions whose derivatives converge uniformly is itself continuously differentiable,
and that differentiation may be interchanged with the limit."
97,"Rewriting \(\lim(u)=\lim(a)+\int_a^u g(t)\,dt\) on \([a,b]\) and applying the fundamental theorem of calculus to the continuous function \(g\) proves that \(\lim\) has within-derivative \(g(x)\) at every \(x\in[a,b]\).",atlas.real_analysis.432e8639d4c7,uniform_limit_derivative,5,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/InterchangeLimits.lean,"theorem uniform_limit_derivative {f : ℕ → ℝ → ℝ} {g : ℝ → ℝ} {f' : ℕ → ℝ → ℝ}
    {lim : ℝ → ℝ} {a b : ℝ} (hab : a < b)
    (hderiv : ∀ n, ∀ x ∈ Icc a b, HasDerivAt (f n) (f' n x) x)
    (hf'_cont : ∀ n, ContinuousOn (f' n) (Icc a b))
    (hf'_unif : TendstoUniformlyOn f' g atTop (Icc a b))
    (hfg : ∀ x ∈ Icc a b, Tendsto (fun n => f n x) atTop (nhds (lim x))) :
    (∀ x ∈ Icc a b, HasDerivWithinAt lim (g x) (Icc a b) x) ∧ ContinuousOn g (Icc a b)","*Interchange of limits and derivatives.** Let `f n : ℝ → ℝ` be a sequence of functions on
`[a, b]` such that each `f n` is differentiable on `[a, b]` with derivative `f' n` continuous on
`[a, b]`. If `f' n → g` uniformly on `[a, b]` and `f n x → lim x` pointwise on `[a, b]`, then the
limit function `lim` is differentiable on `[a, b]` with derivative `g`, and `g` is continuous on
`[a, b]`. In particular, this shows that the pointwise limit of a sequence of continuously
differentiable functions whose derivatives converge uniformly is itself continuously differentiable,
and that differentiation may be interchanged with the limit."
98,Unfold the Cauchy–Hadamard definition so the desired equality reduces to comparing the limsups of the \(n\)-th-root norm sequences.,atlas.real_analysis.428609544e94,radiusOfConvergence_eq_formalRadius,1,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem radiusOfConvergence_eq_formalRadius (a : ℕ → ℝ) :
    radiusOfConvergence a = (FormalMultilinearSeries.ofScalars ℝ a).radius","The Cauchy–Hadamard radius of convergence of a scalar power series with coefficients `a`
agrees with the radius of the associated formal multilinear series
`FormalMultilinearSeries.ofScalars ℝ a` from Mathlib."
99,"Show termwise that the associated formal coefficient has the same norm as \(a_n\), using that it is \(a_n\) times the canonical multilinear multiplication map and that this map has norm \(1\).",atlas.real_analysis.428609544e94,radiusOfConvergence_eq_formalRadius,2,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem radiusOfConvergence_eq_formalRadius (a : ℕ → ℝ) :
    radiusOfConvergence a = (FormalMultilinearSeries.ofScalars ℝ a).radius","The Cauchy–Hadamard radius of convergence of a scalar power series with coefficients `a`
agrees with the radius of the associated formal multilinear series
`FormalMultilinearSeries.ofScalars ℝ a` from Mathlib."
100,Replace the scalar norm sequence by the identical formal-series norm sequence and apply the theorem identifying its limsup with the inverse of the formal radius.,atlas.real_analysis.428609544e94,radiusOfConvergence_eq_formalRadius,3,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem radiusOfConvergence_eq_formalRadius (a : ℕ → ℝ) :
    radiusOfConvergence a = (FormalMultilinearSeries.ofScalars ℝ a).radius","The Cauchy–Hadamard radius of convergence of a scalar power series with coefficients `a`
agrees with the radius of the associated formal multilinear series
`FormalMultilinearSeries.ofScalars ℝ a` from Mathlib."
101,"Conclude by using involutivity of inversion in the extended nonnegative reals, which remains valid at \(0\) and \(+\infty\).",atlas.real_analysis.428609544e94,radiusOfConvergence_eq_formalRadius,4,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem radiusOfConvergence_eq_formalRadius (a : ℕ → ℝ) :
    radiusOfConvergence a = (FormalMultilinearSeries.ofScalars ℝ a).radius","The Cauchy–Hadamard radius of convergence of a scalar power series with coefficients `a`
agrees with the radius of the associated formal multilinear series
`FormalMultilinearSeries.ofScalars ℝ a` from Mathlib."
102,"Summability implies \(f(n)\to 0\), so with \(\varepsilon=1\) there is an \(N\) such that \(|f(n)|<1\) for every \(n\ge N\).",atlas.real_analysis.b2be3ed6ab4f,summable_abs_bounded,1,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"lemma summable_abs_bounded (f : ℕ → ℝ) (hf : Summable f) : ∃ C, ∀ n, |f n| ≤ C","The absolute values of the terms of a summable real sequence are uniformly bounded:
if `f : ℕ → ℝ` is summable, then there exists a constant `C` with `|f n| ≤ C` for all `n`."
103,"Choose \(C=\sum_{i<N}|f(i)|+1\), which simultaneously dominates the finitely many initial terms and the uniformly small tail.",atlas.real_analysis.b2be3ed6ab4f,summable_abs_bounded,2,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"lemma summable_abs_bounded (f : ℕ → ℝ) (hf : Summable f) : ∃ C, ∀ n, |f n| ≤ C","The absolute values of the terms of a summable real sequence are uniformly bounded:
if `f : ℕ → ℝ` is summable, then there exists a constant `C` with `|f n| ≤ C` for all `n`."
104,"Split into \(n\ge N\), where \(|f(n)|<1\le C\), and \(n<N\), where \(|f(n)|\) is a nonnegative summand of the finite sum defining \(C\).",atlas.real_analysis.b2be3ed6ab4f,summable_abs_bounded,3,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"lemma summable_abs_bounded (f : ℕ → ℝ) (hf : Summable f) : ∃ C, ∀ n, |f n| ≤ C","The absolute values of the terms of a summable real sequence are uniformly bounded:
if `f : ℕ → ℝ` is summable, then there exists a constant `C` with `|f n| ≤ C` for all `n`."
105,Rewrite `radiusOfConvergence a` as the formal radius of the multilinear series obtained from the scalar coefficients \(a_n\).,atlas.real_analysis.9ed4bfbab8c0,le_radiusOfConvergence_of_bound,1,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem le_radiusOfConvergence_of_bound (a : ℕ → ℝ) (r : NNReal) (C : ℝ)
    (h : ∀ n, |a n| * (r : ℝ) ^ n ≤ C) :
    (r : ENNReal) ≤ radiusOfConvergence a","Comparison criterion for the radius of convergence: if the sequence
`|aₙ| · rⁿ` is uniformly bounded by some constant `C`, then `r` lies inside the
disk of convergence, i.e. `r ≤ radiusOfConvergence a`."
106,"Apply the general comparison theorem `FormalMultilinearSeries.le_radius_of_bound`, which turns a uniform bound on the weighted coefficient norms into the desired lower bound on the radius.",atlas.real_analysis.9ed4bfbab8c0,le_radiusOfConvergence_of_bound,2,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem le_radiusOfConvergence_of_bound (a : ℕ → ℝ) (r : NNReal) (C : ℝ)
    (h : ∀ n, |a n| * (r : ℝ) ^ n ≤ C) :
    (r : ENNReal) ≤ radiusOfConvergence a","Comparison criterion for the radius of convergence: if the sequence
`|aₙ| · rⁿ` is uniformly bounded by some constant `C`, then `r` lies inside the
disk of convergence, i.e. `r ≤ radiusOfConvergence a`."
107,"Reduce the multilinear-series norm condition to the scalar inequality \(|a_n|\,r^n \le C\) by identifying the norm of scalar multiplication by \(a_n\) with \(|a_n|\), exactly matching the hypothesis.",atlas.real_analysis.9ed4bfbab8c0,le_radiusOfConvergence_of_bound,3,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem le_radiusOfConvergence_of_bound (a : ℕ → ℝ) (r : NNReal) (C : ℝ)
    (h : ∀ n, |a n| * (r : ℝ) ^ n ≤ C) :
    (r : ENNReal) ≤ radiusOfConvergence a","Comparison criterion for the radius of convergence: if the sequence
`|aₙ| · rⁿ` is uniformly bounded by some constant `C`, then `r` lies inside the
disk of convergence, i.e. `r ≤ radiusOfConvergence a`."
108,"Rewrite the scalar radius of convergence as the formal radius of the associated formal multilinear series, turning the hypothesis into the form required by the general convergence theorem.",atlas.real_analysis.595aa10aa1dd,summable_abs_mul_pow_of_lt_radius,1,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"lemma summable_abs_mul_pow_of_lt_radius (a : ℕ → ℝ) (r : NNReal)
    (hr : (r : ENNReal) < radiusOfConvergence a) :
    Summable (fun n => |a n| * (r : ℝ) ^ n)","Absolute convergence inside the radius of convergence: for any `r < radiusOfConvergence a`,
the series `∑ₙ |aₙ| · rⁿ` is summable."
109,Apply `FormalMultilinearSeries.summable_norm_mul_pow` to deduce summability of the norm-weighted terms at every radius strictly inside the formal radius.,atlas.real_analysis.595aa10aa1dd,summable_abs_mul_pow_of_lt_radius,2,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"lemma summable_abs_mul_pow_of_lt_radius (a : ℕ → ℝ) (r : NNReal)
    (hr : (r : ENNReal) < radiusOfConvergence a) :
    Summable (fun n => |a n| * (r : ℝ) ^ n)","Absolute convergence inside the radius of convergence: for any `r < radiusOfConvergence a`,
the series `∑ₙ |aₙ| · rⁿ` is summable."
110,"Compute that the norm of the \(n\)-th multilinear coefficient obtained from \(a_n\) is exactly \(|a_n|\), since the canonical multiplication map has norm \(1\), thereby identifying the general summable series with \(\sum_n |a_n|r^n\).",atlas.real_analysis.595aa10aa1dd,summable_abs_mul_pow_of_lt_radius,3,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"lemma summable_abs_mul_pow_of_lt_radius (a : ℕ → ℝ) (r : NNReal)
    (hr : (r : ENNReal) < radiusOfConvergence a) :
    Summable (fun n => |a n| * (r : ℝ) ^ n)","Absolute convergence inside the radius of convergence: for any `r < radiusOfConvergence a`,
the series `∑ₙ |aₙ| · rⁿ` is summable."
111,Convert the positive real radius \(r\) to a nonnegative real and use \(r<\operatorname{radiusOfConvergence}(a)\) to obtain summability of the majorant series \(\sum_j |a_j|r^j\).,atlas.real_analysis.aa965d6636bc,power_series_uniform_convergence,1,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem power_series_uniform_convergence (a : ℕ → ℝ) (x₀ : ℝ) (r : ℝ) (hr : 0 < r)
    (hr_lt : ENNReal.ofReal r < radiusOfConvergence a) :
    TendstoUniformlyOn (fun n x => ∑ j ∈ Finset.range n, a j * (x - x₀) ^ j)
      (fun x => ∑' j, a j * (x - x₀) ^ j) Filter.atTop (Set.Icc (x₀ - r) (x₀ + r))","Uniform convergence of a power series on closed sub-intervals of its disk of convergence:
if `∑ aⱼ (x - x₀)^j` has radius of convergence `ρ ∈ (0, ∞]`, then for every `r ∈ (0, ρ)` the
partial sums converge uniformly on `[x₀ - r, x₀ + r]` to the sum `∑' j, aⱼ (x - x₀)^j`."
112,"For every \(x\in[x_0-r,x_0+r]\), derive the crucial uniform bound \(|x-x_0|\le r\), hence \(\lVert a_j(x-x_0)^j\rVert\le |a_j|r^j\) for every \(j\).",atlas.real_analysis.aa965d6636bc,power_series_uniform_convergence,2,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem power_series_uniform_convergence (a : ℕ → ℝ) (x₀ : ℝ) (r : ℝ) (hr : 0 < r)
    (hr_lt : ENNReal.ofReal r < radiusOfConvergence a) :
    TendstoUniformlyOn (fun n x => ∑ j ∈ Finset.range n, a j * (x - x₀) ^ j)
      (fun x => ∑' j, a j * (x - x₀) ^ j) Filter.atTop (Set.Icc (x₀ - r) (x₀ + r))","Uniform convergence of a power series on closed sub-intervals of its disk of convergence:
if `∑ aⱼ (x - x₀)^j` has radius of convergence `ρ ∈ (0, ∞]`, then for every `r ∈ (0, ρ)` the
partial sums converge uniformly on `[x₀ - r, x₀ + r]` to the sum `∑' j, aⱼ (x - x₀)^j`."
113,"Apply the Weierstrass \(M\)-test (`tendstoUniformlyOn_tsum_nat`) with this summable, \(x\)-independent majorant to conclude uniform convergence of the partial sums to the pointwise infinite sum on the closed interval.",atlas.real_analysis.aa965d6636bc,power_series_uniform_convergence,3,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/PowerSeries.lean,"theorem power_series_uniform_convergence (a : ℕ → ℝ) (x₀ : ℝ) (r : ℝ) (hr : 0 < r)
    (hr_lt : ENNReal.ofReal r < radiusOfConvergence a) :
    TendstoUniformlyOn (fun n x => ∑ j ∈ Finset.range n, a j * (x - x₀) ^ j)
      (fun x => ∑' j, a j * (x - x₀) ^ j) Filter.atTop (Set.Icc (x₀ - r) (x₀ + r))","Uniform convergence of a power series on closed sub-intervals of its disk of convergence:
if `∑ aⱼ (x - x₀)^j` has radius of convergence `ρ ∈ (0, ∞]`, then for every `r ∈ (0, ρ)` the
partial sums converge uniformly on `[x₀ - r, x₀ + r]` to the sum `∑' j, aⱼ (x - x₀)^j`."
114,"Apply polynomial density on \([a,b]\) with error \(1/(n+1)\) and choose a polynomial \(P_n\) for each \(n\), producing a sequence whose sup-norm errors tend to zero.",atlas.real_analysis.142948376c58,weierstrass_approximation,1,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/WeierstrassApprox.lean,"theorem weierstrass_approximation {a b : ℝ} (f : C(Set.Icc a b, ℝ)) :
    ∃ P : ℕ → ℝ[X],
      TendstoUniformly (fun n (x : Set.Icc a b) => Polynomial.eval (x : ℝ) (P n)) f atTop","*Weierstrass Approximation Theorem.** Every continuous real-valued function
`f` on a closed interval `[a, b]` is the uniform limit of a sequence of
polynomials: there exists `P : ℕ → ℝ[X]` such that `Polynomial.eval x (P n)`
converges to `f x` uniformly in `x ∈ [a, b]` as `n → ∞`."
115,"Convert each sup-norm estimate into the simultaneous pointwise bound \(|P_n(x)-f(x)|\le \|P_n-f\|_\infty\) for every \(x\in[a,b]\).",atlas.real_analysis.142948376c58,weierstrass_approximation,2,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/WeierstrassApprox.lean,"theorem weierstrass_approximation {a b : ℝ} (f : C(Set.Icc a b, ℝ)) :
    ∃ P : ℕ → ℝ[X],
      TendstoUniformly (fun n (x : Set.Icc a b) => Polynomial.eval (x : ℝ) (P n)) f atTop","*Weierstrass Approximation Theorem.** Every continuous real-valued function
`f` on a closed interval `[a, b]` is the uniform limit of a sequence of
polynomials: there exists `P : ℕ → ℝ[X]` such that `Polynomial.eval x (P n)`
converges to `f x` uniformly in `x ∈ [a, b]` as `n → ∞`."
116,"Given \(\varepsilon>0\), use the Archimedean property to choose \(N>1/\varepsilon\), then use monotonicity of reciprocals to obtain \(1/(n+1)\le 1/(N+1)<\varepsilon\) for all \(n\ge N\), with \(N\) independent of \(x\).",atlas.real_analysis.142948376c58,weierstrass_approximation,3,external/atlas-lean/Atlas/RealAnalysis/code/FunctionSequences/WeierstrassApprox.lean,"theorem weierstrass_approximation {a b : ℝ} (f : C(Set.Icc a b, ℝ)) :
    ∃ P : ℕ → ℝ[X],
      TendstoUniformly (fun n (x : Set.Icc a b) => Polynomial.eval (x : ℝ) (P n)) f atTop","*Weierstrass Approximation Theorem.** Every continuous real-valued function
`f` on a closed interval `[a, b]` is the uniform limit of a sequence of
polynomials: there exists `P : ℕ → ℝ[X]` such that `Polynomial.eval x (P n)`
converges to `f x` uniformly in `x ∈ [a, b]` as `n → ∞`."
117,Negating \(0<P.n\) and using that \(P.n\) is a natural number forces \(P.n=0\).,atlas.real_analysis.c597391f0971,Partition.n_pos_of_lt,1,external/atlas-lean/Atlas/RealAnalysis/code/Integration/Basic.lean,lemma Partition.n_pos_of_lt (hab : a < b) (P : Partition a b) : 0 < P.n,"If `a < b`, then any partition of `[a,b]` has at least one subinterval, i.e.
`0 < P.n`."
118,"When \(P.n=0\), the index type \(\mathrm{Fin}(P.n+1)\) has only one element, so its first and last indices coincide.",atlas.real_analysis.c597391f0971,Partition.n_pos_of_lt,2,external/atlas-lean/Atlas/RealAnalysis/code/Integration/Basic.lean,lemma Partition.n_pos_of_lt (hab : a < b) (P : Partition a b) : 0 < P.n,"If `a < b`, then any partition of `[a,b]` has at least one subinterval, i.e.
`0 < P.n`."
119,"The partition endpoint identities then assign both \(a\) and \(b\) to that same indexed point, yielding \(a=b\), which contradicts \(a<b\).",atlas.real_analysis.c597391f0971,Partition.n_pos_of_lt,3,external/atlas-lean/Atlas/RealAnalysis/code/Integration/Basic.lean,lemma Partition.n_pos_of_lt (hab : a < b) (P : Partition a b) : 0 < P.n,"If `a < b`, then any partition of `[a,b]` has at least one subinterval, i.e.
`0 < P.n`."
